title,alternate_titles,region,country,publisher,developer,release_date,players,coop,genre,esrb_rating,description
"Land of Illusion Starring Mickey Mouse","","NTSC-U","United States of America","Sega of America, Inc.","Sega CS R&D 2","1993-05-01","1","No","Platform","E - Everyone","Land of Illusion Starring Mickey Mouse is a 1993 Game Gear video game developed by Sega CS3 and released by Sega of America in the USA on May 1, 1993.

Mickey finds himself in a fairy tale land where an evil Phantom-in-the-Clouds has stolen a special gem which brought peace and prosperity to a tiny village. It's up to you to help him save the day - and earn a place in Minnie's heart!"
"Last Action Hero","","Region Not Set","","Sony Imagesoft","Bits Studios","1992-01-01","","No","Action","","Last Action Hero blasts you out of the real world - onto the silver screen - and back again, in a non-stop action-adventure based on the epic fantasy feature starring Arnold Schwarzenegger. As movie hero Jack Slater, you'll team up with your biggest fan, Danny Madigan, who's got a magic movie ticket that's the ticket to serious trouble. Leaping between both the movie world and the real world with this magic ticket, you'll get into wild chases and deadly fights with the most dangerous criminals imaginable. Last Action Hero delivers all the excitement of the Schwarzenegger film with just one difference... you're the star! But this time, you must ultimately defeat the arch henchman Benedict to ensure a happy ending."
"Legend of Illusion","","NTSC-U","","Sega of America, Inc.","Aspect Co. Ltd. | 																Sega CS R&D 2","1995-01-27","1","No","Platform","E - Everyone","Legend of Illusion Starring Mickey Mouse is a 1995 Game Gear video game developed by Sega CS5 and Aspect and released by Sega of America in the USA on January 27, 1995.

Mickey is tricked into a perilous quest when the kingdom is threatened by an evil cloud of darkness. As temporary king, Mickey must solve riddles, find maps and avoid trickery across 5 magical lands to save the Tree of Life from the cowardly King Pete."
"Lemmings","","NTSC-U","","Sega","Psygnosis Limited","1993-02-05","2","No","Puzzle","Not Rated","The Lemmings are on the move! They walk off cliffs, wander mindlessly into flames and drop like rocks into pools of water. They need you to help them dig, build and blast their way to safety in dozens of levels that go from fun to beyond mayhem!"
"Lemmings 2 - The Tribes","","Region Not Set","","Psygnosis Limited","Spidersoft","1994-01-01","1","No","Puzzle","E - Everyone","Lemmings 2: The Tribes is a sequel to Lemmings, and was released, among other consoles, for the Sega Mega Drive in 1994.

Gameplay is much the same as in its prequel, however now Lemmings are split into ""tribes"", each with their own special skills. There are over 120 levels and 60 different skills.

Sega Master System and Sega Game Gear versions were reportedly completed (and even reviewed), but never released. In 2014, the main programmer Matt Taylor released them both in the SMS Power! community boards."
"les Schtroumpfs","The Smurfs","PAL","France","Infogrames Entertainment","Bit Managers","1994-01-01","1","No","Platform","Not Rated","Gargamel has already captured three Smurfs. Smurf to their rescue! Smurf down the mountains riding on a sledge, explore the labyrinths of the mine, travel on the back of a stork... but beware of nasty enemies such as the Buzz flies, the Angry Smurfs, the Howlibird, Azrael and... Gargamel!"
"les Schtroumpfs Autour du Monde","The Smurfs Travel the World","PAL","France","Infogrames Entertainment","Infogrames","1996-01-01","1","No","Platform","Not Rated","The Smurfs Travel the World (Les Schtroumpfs Autour du Monde) or The Smurfs 2 (Les Schtroumpfs 2) is the sequel to The Smurfs. It was released for the Sega Mega Drive, Sega Master System and Sega Game Gear in 1996."
"Lunar: Sanposuru Gakuen","Lunar - Sanposuru Gakuen (Japan) (En) (v1.0) (Aeon Genesis)","Other","","Game Arts Co., Ltd.","Studio Alex","1996-01-12","1","No","Role-Playing","Not Rated","This is a side-story, set in the same world as the famous Lunar RPGs: Silver Star and Eternal Blue. The town of Burg is populated by harvesters, and you take control of two girls, Ellie and Lena. One day, they are sent to the island of Ien where they should study magic, and there begins their adventure.

The game is a traditional Japanese-style RPG. You navigate your party through a top-down world, visiting towns and hostile areas. Enemy encounters are random, the battles are turn-based and are viewed from first-person perspective.

Whilst not officially released in English, there is now a completed fan-translation of this game."
"Madden NFL '95","","Region Not Set","","THQ","Tiertex Design Studios","1995-01-01","","No","Sports","","ACTION! Ultra-competitive computer opponent. New 3-D rendered player moves; straight arms, high steppin', QB slides. Bigger field DEPTH! Complete 1994 NFLPA rosters. 48 player rosters - sub any player in any formation. Over 100 player injuries. Full NFL season, Playoffs and Super Bowl. 28 NFL and All Madden teams. STRATEGY! Windowless passing option forces QBs to read zone or man coverages. All-new Madden-designed defenses. Best play calling logic ever - based on '94-'95 NFL strategies!"
"Madden NFL '96","","Region Not Set","","Electronic Arts","Tiertex Design Studios","1996-01-01","","No","Sports","","All 30 NFL teams, including Jacksonville and Carolina. Hidden codes reveal secret teams and players. Create Player Combine Scouting - Game within the game. All-new 3-D rendered graphics and animations: over-the-top dives, kneeling catches, logos in the end zone, clothesline tackles, left-handed QB/kickers. General Manager feature - trade and sign players. Over 20 new offensive and defensive plays. Full season with Playoffs and Super Bowl."
"Madou Monogatari A: Doki Doki Vacation","","Region Not Set","","Compile","Compile","1995-11-24","1","No","Role-Playing","","Madou Monogatari A: Doki Doki Vacation (魔導物語Ａ － ドキドキばけ～しょん) is a Sega Game Gear RPG released as part of Compile's Madou Monogatari series."
"Madou Monogatari I: 3tsu no Madoukyuu","","Region Not Set","","Sega","Compile","1993-12-03","1","No","Role-Playing","","Madou Monogatari I: 3tsu no Madoukyuu (魔導物語Ｉ ~３つの魔導球~) is a role-playing game for the Sega Game Gear released as part of Compile's Madou Monogatari series, specifically in the first ""1-2-3"" entry. A different version of this game was released on the Mega Drive Madou Monogatari I."
"Madou Monogatari II: Arle 16-Sai","","Region Not Set","","Sega","Compile","1994-05-20","2","No","Role-Playing","","Madou Monogatari II: Arle 16-Sai (魔導物語ＩＩ ~アルル１６才~) is a Sega Game Gear sequel to Madou Monogatari I: 3tsu no Madoukyuu."
"Madou Monogatari III: Kyuukyoku Joou-Sama","","Region Not Set","","Sega","Compile","1994-12-30","1","No","Role-Playing","","Madou Monogatari III: Kyuukyoku Joou-sama (魔導物語ＩＩＩ ~究極女王様~) is a Sega Game Gear sequel to Madou Monogatari II: Arle 16-Sai."
"Magic Knight Rayearth","","NTSC-J","Japan","Sega","Sega","1994-12-16","1","No","Role-Playing","Not Rated","Magic Knight Rayearth (魔法騎士レイアース) is a 1994 RPG by Sega for the Sega Game Gear tying into CLAMP's Magic Knight Rayearth manga. It was followed by Magic Knight Rayearth 2: Making of Magic Knight.

The game was packaged with a limited edition red Game Gear console in a cartridge which matched the console, as well as sold separately as a standard Grey cartridge."
"Magic Knight Rayearth 2: Making of Magic Knight","","Region Not Set","","Sega","Sega","1995-08-04","1","No","Role-Playing","","Magic Knight Rayearth 2: Making of Magic Knight (魔法騎士レイアース２ ～making of magic knight～) is an RPG for the Sega Game Gear. It is based upon the Magic Knight Rayearth manga and anime series."
"Magical * Taruruuto-kun","","Region Not Set","","Tsukuda Ideal","Tsukuda Ideal","1991-07-05","1","No","Shooter","","Fifth grader Edojou Honmaru is one of the most trodden-upon losers in his class, until he meets Magical Taluluto-kun. Taluluto's powers help him deal with all his hardships, such as girls, bullies, and numerous other challenges."
"Magical Puzzle Popils","","Region Not Set","","Tengen","Tengen","1992-01-01","1","No","Puzzle","","Magical Puzzle Popils (マジカルパズル・ポピルズ), known as Popils: The Blockbusting Challenge in Europe, is a puzzle game for the Sega Game Gear."
"Mai Nurse","","NTSC","","","","2024-03-27","1","No","Puzzle","E - Everyone","Help Mai get rid of viruses with pills, line up 4 slots of the same color horizontally or vertically to destroy them and progress through the levels in this classic puzzle game!"
"Man Overboard! S.S. Lucifer","","Region Not Set","","Codemasters","Zeppelin Games Limited","1994-01-01","","No","Platform","","You've really been dropped in the deep end this time. The Steam Ship is on a oneway trip to the seabed after a collision with an iceberg. It's jam packed with panic stricken passengers waiting for their hero, Kevin, to come to the rescue. Playing the part of Kevin, you have to guide the Passengers through some of the worst hazards encountered in modern games playing before the compartments become flooded and time runs out."
